"PWS ID","PWS Name","Primacy Agency","Owner Type","Primary Source","Population Served Count","Address Line1","Address Line2","City Name","State Code","Zip Code","First Reported Date","Last Reported Date"
"CO0135233","EAST LARIMER COUNTY WD","Colorado","Local government","Surface water purchased","20,503","232 SOUTH LINK LANAE","-","FORT COLLINS","CO","80524","20-MAR-1979","15-MAY-2018"
"OK2000810","FORT COBB","Oklahoma","Local government","Ground water","667","Lizabeth Oliphant, Mayor","P.O. BOX 328","FORT COBB","OK","73038","11-MAR-1980","28-JUN-2018"
"NE3117907","FORT CALHOUN, CITY OF","Nebraska","Local government","Surface water purchased","908","110 S 14TH ST","-","FORT CALHOUN","NE","68023","04-APR-1979","29-JUN-2018"
"IN5226001","FORT BRANCH WATER DEPARTMENT","Indiana","Local government","Ground water","3,518","P. O. Box 40","-","FORT BRANCH","IN","47648-0040","21-JAN-1981","13-JUN-2018"
"CA2300743","DOLPHIN ISLE MARINA","California","Private","Ground water","560","32399 Basin St.","-","FORT BRAGG","CA","95437","05-JAN-1981","17-MAY-2018"
"CA2310001","FORT BRAGG, CITY OF","California","Local government","Surface water","7,250","416 N. Franklin Street","-","FORT BRAGG","CA","95437","22-MAR-1979","17-MAY-2018"
"MT0000216","FORT BENTON  CITY OF","Montana","Local government","Ground water","1,500","PO BOX 8","-","FORT BENTON","MT","59442","13-FEB-1979","21-JUN-2018"
"VA6059450","FORT BELVOIR","Virginia","Private","Surface water purchased","37,000","6035 16th St. Bldg #739","P O Box 1280","FORT BELVOIR","VA","22060","10-FEB-1979","22-MAY-2018"
"WI1280103","FORT ATKINSON WATERWORKS","Wisconsin","Local government","Ground water","12,125","101 N MAIN ST","-","FORT ATKINSON","WI","53538","28-JAN-1981","14-JUN-2018"
"NY5700118","FORT ANN WATER SUPPLY","New York","Local government","Ground water","530","67 ANN STREET","PO BOX 236","FORT ANN","NY","12827","29-JAN-1981","20-JUN-2018"
"IL1150200","FORSYTH","Illinois","Local government","Ground water","3,490","301 SOTH RT. 51","-","FORSYTH","IL","62535","13-FEB-1981","13-JUN-2018"
"IL1150450","OREANA","Illinois","Local government","Ground water purchased","892","P.O. BOX 86","134 SOUTH GRANT","FORSYTH","IL","62535","13-FEB-1981","13-JUN-2018"
"MT0000215","FORSYTH  CITY OF","Montana","Local government","Surface water","1,944","BOX 226","-","FORSYTH","MT","59327","13-FEB-1979","21-JUN-2018"
"IL1150050","ARGENTA","Illinois","Local government","Ground water","900","134 SOUTH GRANT","P.O. BOX 86","FORSYTH","IL","62535","13-FEB-1981","13-JUN-2018"
"MO5010285","FORSYTH PWS","Missouri","Local government","Ground water","2,255","-","PO BOX 545","FORSYTH","MO","65653-0000","07-MAR-1980","29-JUN-2018"
"GA2070001","FORSYTH","Georgia","Local government","Surface water","7,400","639 HIGHWAY 42 SOUTH","-","FORSYTH","GA","31029","12-MAR-1980","04-MAY-2018"
"IL1410200","FORRESTON","Illinois","Local government","Ground water","1,446","VILLAGE HALL","P.O. BOX 206","FORRESTON","IL","61030","13-FEB-1981","13-JUN-2018"
"TX0700025","NASH FORRESTON WSC","Texas","Local government","Surface water purchased","1,980","PO BOX 58","-","FORRESTON","TX","76041-0058","14-MAR-1980","18-JUN-2018"
"AR0000004","FORREST CITY WATERWORKS","Arkansas","Local government","Ground water","15,425","P O BOX 816","-","FORREST CITY","AR","72336-0816","29-MAR-1979","18-JUN-2018"
"AR0000537","ST FRANCIS RURAL WATER ASSOC","Arkansas","Local government","Ground water purchased","1,775","3266 SFC 735","-","FORREST CITY","AR","72335-0000","29-MAR-1979","18-JUN-2018"
"IL1050450","FORREST","Illinois","Local government","Ground water","1,225","VILLAGE OF FORREST","PO BOX 326","FORREST","IL","61741","13-FEB-1981","13-JUN-2018"
"TX1290025","TALTY SUD","Texas","Local government","Surface water purchased","7,866","PO BOX 890","-","FORNEY","TX","75126-0890","14-MAR-1980","18-JUN-2018"
"TX1290016","HIGH POINT WATER SUPPLY CORPORATION","Texas","Local government","Surface water purchased","6,780","16983 VALLEY VIEW","-","FORNEY","TX","75126-6054","14-MAR-1980","18-JUN-2018"
"TX1290019","MARKOUT WSC","Texas","Local government","Surface water purchased","2,414","PO BOX 907","-","FORNEY","TX","75126-0907","14-MAR-1980","18-JUN-2018"
"TX1290002","CITY OF FORNEY","Texas","Local government","Surface water purchased","16,800","PO BOX 826","-","FORNEY","TX","75126-0826","14-MAR-1980","18-JUN-2018"
"ND4100357","FORMAN CITY OF","North Dakota","Local government","Ground water","504","-","PO BOX 122","FORMAN","ND","58032-0122","13-FEB-1979","25-JUN-2018"
"WA5326000","FORKS MUNICIPAL WATER DEPT","Washington","Local government","Ground water","4,483","500 E DIVISION ST","-","FORKS","WA","98331","07-FEB-1981","22-JUN-2018"
"AL0001428","FORKLAND WATER SYSTEM","Alabama","Local government","Ground water","1,137","-","P O BOX 126","FORKLAND","AL","36740","05-MAR-1980","11-MAY-2018"
"OK2000406","FORGAN","Oklahoma","Local government","Ground water","532","Margaret Nichols, Mayor","BOX 249","FORGAN","OK","73938","11-MAR-1980","28-JUN-2018"
"CA4910019","FORESTVILLE WATER DISTRICT","California","Local government","Ground water purchased","2,500","P.O. Box 261","-","FORESTVILLE","CA","95436","22-MAR-1979","17-MAY-2018"
"CA4910008","RUSSIAN RIVER COUNTY WATER DISTRICT","California","Local government","Ground water","3,509","P.O. Box 730","-","FORESTVILLE","CA","95436","22-MAR-1979","17-MAY-2018"
"MI0002360","FORESTVILLE VILLAGE OF","Michigan","Local government","Surface water purchased","836","5605 CEDAR STREET","-","FORESTVILLE","MI","48434","03-FEB-1981","26-JUN-2018"
"NY3202389","FORESTPORT WATER DISTRICT","New York","Local government","Ground water","900","TOWN OF FORESTPORT","12012 WOODHULL ROAD - PO BOX 137","FORESTPORT","NY","13338","29-JAN-1981","20-JUN-2018"
"CA3110003","FORESTHILL PUBLIC UTILITY DIST","California","Local government","Surface water","6,000","PO Box 266","-","FORESTHILL","CA","95631","22-MAR-1979","17-MAY-2018"
"IL0310930","FOREST VIEW","Illinois","Local government","Surface water purchased","698","VILLAGE OF FOREST VIEW","7000 WEST 46th STREET","FOREST VIEW","IL","60402","13-FEB-1981","13-JUN-2018"
"IL0310900","FOREST PARK","Illinois","Local government","Surface water purchased","14,167","VILLAGE OF FOREST PARK","517 DES PLAINES AVE","FOREST PARK","IL","60130","13-FEB-1981","13-JUN-2018"
"AZ0403032","FOREST LAKES WATER IMPROVEMENT DISTRICT","Arizona","Private","Ground water","1,740","-","PO BOX 1776","FOREST LAKES","AZ","85931","05-OCT-1979","07-JUN-2018"
"LA1079009","FOREST HILL UTILITIES","Louisiana","Local government","Ground water","2,403","VILLAGE OF FOREST HILL","PO BOX 309","FOREST HILL","LA","71430","06-MAR-1980","13-JUN-2018"
"TX2200011","CITY OF FOREST HILL","Texas","Local government","Surface water purchased","13,743","3219 E CALIFORNIA PKWY","-","FOREST HILL","TX","76119-7101","14-MAR-1980","18-JUN-2018"
"OR4100305","FOREST GROVE, CITY OF","Oregon","Local government","Surface water","23,080","PO BOX 326","-","FOREST GROVE","OR","97116","12-MAR-1979","05-JUN-2018"
"CA3610021","FALLSVALE SERVICE COMPANY","California","Private","Ground water","995","P.O. BOX 23","-","FOREST FALLS","CA","92339","22-MAR-1979","17-MAY-2018"
"IA9525047","FOREST CITY WATER SUPPLY","Iowa","Local government","Ground water","4,151","ATTN KEVIN REICKS  WATER SUPT","BOX 346","FOREST CITY","IA","50436","27-FEB-1979","29-JUN-2018"
"NC0181010","FOREST CITY, TOWN OF","North Carolina","Local government","Surface water","16,558","PO BOX 728","-","FOREST CITY","NC","28043","12-MAR-1980","28-JUN-2018"
"MS0620002","CITY OF FOREST","Mississippi","Local government","Ground water","5,672","P O BOX 298","-","FOREST","MS","39074","28-FEB-1979","28-JUN-2018"
"MS0620001","C & C W/A","Mississippi","Public/Private","Ground water","1,675","11593 CLIFTON ROAD","-","FOREST","MS","39074","28-FEB-1979","28-JUN-2018"
"MS0650003","LORENA-LEMON-BURNS WATER ASSN","Mississippi","Public/Private","Ground water","999","P O BOX 740","-","FOREST","MS","39074","28-FEB-1979","28-JUN-2018"
"MS0620006","HOMEWOOD WATER ASSOCIATION","Mississippi","Local government","Ground water","2,040","P O BOX 1058","-","FOREST","MS","39074","28-FEB-1979","28-JUN-2018"
"MS0620004","HIGH HILL WATER ASSOCIATION","Mississippi","Public/Private","Ground water","650","7572 HWY 501","-","FOREST","MS","39074","28-FEB-1979","28-JUN-2018"
"LA1123003","VILLAGE OF FOREST WATER SYSTEM","Louisiana","Local government","Ground water","1,560","VILLAGE OF FOREST","P.O. BOX 338","FOREST","LA","71242","06-MAR-1980","13-JUN-2018"
"OH3300312","FOREST VILLAGE","Ohio","Local government","Ground water","1,434","211 W LIMA ST","PO BOX 220","FOREST","OH","45843","30-JAN-1981","26-JUN-2018"
"MS0620011","STEELE-RINGGOLD W/A #1","Mississippi","Public/Private","Ground water","3,294","3991 OLD HWY 80","-","FOREST","MS","39074","28-FEB-1979","28-JUN-2018"
"MS0620023","STEELE-RINGGOLD W/A #2","Mississippi","Public/Private","Ground water","3,192","3991 OLD HWY 80","-","FOREST","MS","39074","07-JAN-1981","28-JUN-2018"
"AR0000323","FOREMAN WATERWORKS","Arkansas","Local government","Surface water purchased","1,415","P O BOX 10","-","FOREMAN","AR","71836-0000","29-MAR-1979","18-JUN-2018"
"AR0000635","FORDYCE RURAL WATER ASSOC","Arkansas","Private","Ground water purchased","1,320","PO BOX 627","-","FORDYCE","AR","71742","21-JAN-1981","18-JUN-2018"
"AR0000164","FORDYCE WATER CO","Arkansas","Local government","Ground water","9,300","PO BOX 627","-","FORDYCE","AR","71742","29-MAR-1979","18-JUN-2018"
"KY0920136","FORDSVILLE WATER DISTRICT","Kentucky","Local government","Surface water purchased","927","PO BOX 164","-","FORDSVILLE","KY","42343","10-FEB-1979","16-MAY-2018"
"LA1077009","FORDOCHE, TOWN OF","Louisiana","Local government","Ground water","1,296","Town Of Fordoche","P.O. Box10","FORDOCHE","LA","70732","06-MAR-1980","13-JUN-2018"
"MO5069035","OZARK CORRECTIONAL CENTER","Missouri","State government","Ground water","800","929 HONOR CAMP LANE","-","FORDLAND","MO","65652-0000","07-MAR-1980","29-JUN-2018"
"MO5010283","FORDLAND PWS","Missouri","Local government","Ground water","800","126 E MAIN","PO BOX 69","FORDLAND","MO","65652-0000","07-MAR-1980","29-JUN-2018"
"IL0310720","FORD HEIGHTS","Illinois","Local government","Surface water purchased","3,456","1343 ELLIS AVENUE","-","FORD HEIGHTS","IL","60411","13-FEB-1981","13-JUN-2018"
"PA5030005","FORD CITY MUNI WATER WORKS","Pennsylvania","Local government","Ground water","2,991","1000 4TH AVENUE","-","FORD CITY","PA","16226","12-FEB-1979","28-JUN-2018"
"PA5030006","MANOR TWP JT MUNI AUTH","Pennsylvania","Local government","Ground water","6,744","2310 PLEASANT VIEW DR","-","FORD CITY","PA","16226","12-FEB-1979","28-JUN-2018"
"WI1540125","FOOTVILLE WATERWORKS","Wisconsin","Local government","Ground water","805","261 N GILBERT ST","PO BOX 445","FOOTVILLE","WI","53537","28-JAN-1981","14-JUN-2018"
"IA0135046","FONTANELLE WATER WORKS","Iowa","Local government","Surface water purchased","742","ATTN DAVID SICKLES WATER SUPT","PO BOX 128","FONTANELLE","IA","50846","27-FEB-1979","29-JUN-2018"
"NC0138101","TOWN OF FONTANA DAM","North Carolina","Local government","Surface water","950","PO BOX 128","-","FONTANA DAM","NC","28733","12-MAR-1980","28-JUN-2018"
"CA3610041","SAN GABRIEL VALLEY WC - FONTANA","California","Private","Surface water","225,300","P.O. Box 987","-","FONTANA","CA","92334","22-MAR-1979","17-MAY-2018"
"IA7603045","FONDA WATER SUPPLY","Iowa","Local government","Ground water","666","ATTN RANDY WIENHOLD WATER SUPT","PO BOX 367","FONDA","IA","50540","27-FEB-1979","29-JUN-2018"
"NY2800138","FONDA (V) WATER WORKS","New York","Local government","Surface water","1,080","VILLAGE OF FONDA MUNICIPAL BLDG.","8 E. MAIN ST.","FONDA","NY","12068","29-JAN-1981","20-JUN-2018"
"WI4200469","FOND DU LAC WATERWORKS","Wisconsin","Local government","Ground water","42,000","PO BOX 150","-","FOND DU LAC","WI","54936-0150","28-JAN-1981","14-JUN-2018"
"LA1103014","FOLSOM WATER SUPPLY","Louisiana","Local government","Ground water","1,845","Lance Willie","82378 June Street","FOLSOM","LA","70437","06-MAR-1980","13-JUN-2018"
"CA3410014","FOLSOM, CITY OF - MAIN","California","Local government","Surface water","54,871","50 Natoma Street","-","FOLSOM","CA","95630","22-MAR-1979","17-MAY-2018"
"SC1010005","FOLLY BEACH CITY OF (1010005)","South Carolina","Local government","Surface water purchased","3,656","FOLLY BEACH CITY OF","PO BOX 48","FOLLY BEACH","SC","29439","10-FEB-1979","15-MAY-2018"
"WV3300506","FOLLANSBEE MUNICIPAL","West Virginia","Local government","Ground water","2,628","-","P O BOX 606","FOLLANSBEE","WV","26037","27-MAR-1979","22-MAY-2018"
"WV3300517","WELLSBURG, CITY OF","West Virginia","Local government","Ground water","3,468","-","PO BOX 62","FOLLANSBEE","WV","26037","27-MAR-1979","22-MAY-2018"
"WV3300512","FOLLANSBEE HOOVERSON HEIGHTS","West Virginia","Local government","Surface water","4,970","-","P O BOX 606","FOLLANSBEE","WV","26037","27-MAR-1979","22-MAY-2018"
"GA0490000","FOLKSTON","Georgia","Local government","Ground water","5,940","541 FIRST ST","-","FOLKSTON","GA","31537","12-MAR-1980","04-MAY-2018"
"AL0000036","FOLEY (UTILITIES BOARD OF THE CITY OF)","Alabama","Local government","Ground water","20,880","P.O. BOX 2050","-","FOLEY","AL","36536","05-MAR-1980","11-MAY-2018"
"MI0002340","FLUSHING, CITY OF","Michigan","Local government","Surface water purchased","8,389","725 E Main","-","FLUSHING","MI","48433","03-FEB-1981","26-JUN-2018"
"NY7003493","NEW YORK CITY SYSTEM","New York","Local government","Surface water","8,271,000","59-17 Junction Blvd.","-","FLUSHING","NY","11373","29-JAN-1981","20-JUN-2018"
"OH0700912","FLUSHING VILLAGE PWS","Ohio","Local government","Ground water purchased","1,803","212 HIGH ST","PO BOX 66","FLUSHING","OH","43977","30-JAN-1981","26-JUN-2018"
"TX0770001","CITY OF FLOYDADA","Texas","Local government","Surface water purchased","3,038","114 W VIRGINIA ST","-","FLOYDADA","TX","79235-2717","14-MAR-1980","18-JUN-2018"
"VA1063220","FLOYD-FLOYD CO PSA","Virginia","Local government","Ground water","2,300","169 PSA ROAD","P. O. BOX 407","FLOYD","VA","24091","10-FEB-1979","22-MAY-2018"
"MS0610075","CITY OF FLOWOOD","Mississippi","Local government","Ground water","25,925","PO BOX 320069","-","FLOWOOD","MS","39232","15-MAR-1980","28-JUN-2018"
"MS0610044","CITY OF FLOWOOD - NORANCO","Mississippi","Private","Ground water","4,335","PO BOX 320069","-","FLOWOOD","MS","39232","28-FEB-1979","28-JUN-2018"
"GA1390000","FLOWERY BRANCH","Georgia","Local government","Ground water","2,920","POB 757","-","FLOWERY BRANCH","GA","30542-0757","12-MAR-1980","04-MAY-2018"
"TX0610023","TOWN OF FLOWER MOUND","Texas","Local government","Surface water purchased","64,669","2121 CROSS TIMBERS RD","-","FLOWER MOUND","TX","75028-2602","14-MAR-1980","18-JUN-2018"
"GA0350000","FLOVILLA","Georgia","Local government","Ground water","1,292","308 Heard Street","-","FLOVILLA","GA","30216","12-MAR-1980","04-MAY-2018"
"IL0310870","FLOSSMOOR","Illinois","Local government","Surface water purchased","9,464","VILLAGE HALL","2800 FLOSSMOOR RD","FLOSSMOOR","IL","60422","13-FEB-1981","13-JUN-2018"
"LA1085011","FLORIEN WATER SYSTEM","Louisiana","Local government","Ground water","700","VILLAGE OF FLORIEN","P. O. BOX 68","FLORIEN","LA","71429","06-MAR-1980","13-JUN-2018"
"FL4130255","FLORIDA CITY","Florida","Local government","Ground water","10,000","404 WEST PALM DRIVE","-","FLORIDA CITY","FL","33034","10-FEB-1979","18-MAY-2018"
"NY3503527","FLORIDA VILLAGE","New York","Local government","Surface water","2,840","VILLAGE OF FLORIDA","33 SOUTH MAIN ST, POB 505","FLORIDA","NY","10921","29-JAN-1981","20-JUN-2018"
"NJ1411001","FLORHAM PARK WATER DEPT","New Jersey","Local government","Ground water","8,846","111 RIDGEDALE AVE","-","FLORHAM PARK","NJ","07932","01-MAR-1980","21-JUN-2018"
"TX2470007","THREE OAKS WSC","Texas","Local government","Ground water","1,680","6907 FM 541 W","-","FLORESVILLE","TX","78114-5302","14-MAR-1980","18-JUN-2018"
"TX2470001","CITY OF FLORESVILLE","Texas","Local government","Ground water","7,671","1120 D ST","-","FLORESVILLE","TX","78114-2232","14-MAR-1980","18-JUN-2018"
"TX2470009","OAK HILLS WSC","Texas","Local government","Ground water","5,157","6646 US HIGHWAY 181 N","-","FLORESVILLE","TX","78114-6251","14-MAR-1980","18-JUN-2018"
"MS0610026","SW RANKIN WATER ASSOCIATION #1","Mississippi","Public/Private","Ground water","3,242","219 WARD RD","-","FLORENCE","MS","39073","28-FEB-1979","28-JUN-2018"
"TX2460005","CITY OF FLORENCE","Texas","Local government","Surface water purchased","1,779","PO BOX 430","-","FLORENCE","TX","76527-0430","14-MAR-1980","18-JUN-2018"
"SC2110001","FLORENCE CITY OF (2110001)","South Carolina","Local government","Surface water","71,583","324 W EVANS ST","-","FLORENCE","SC","29501","10-FEB-1979","15-MAY-2018"
"MS0610022","CLEARY WATER SEWER & FIRE DEPT","Mississippi","Local government","Ground water","2,300","217 HICKORY RIDGE ROAD","-","FLORENCE","MS","39073","28-FEB-1979","28-JUN-2018"
"OR4100299","FLORENCE, CITY OF","Oregon","Local government","Ground water","8,412","250 HWY 101","-","FLORENCE","OR","97439","12-MAR-1979","05-JUN-2018"
"OR4100301","HECETA WATER PEOPLES UTILITY DISTRICT","Oregon","Local government","Surface water","4,500","87845 HWY 101","-","FLORENCE","OR","97439","12-MAR-1979","05-JUN-2018"
"MS0610016","MONTEREY WATER ASSN-WEST","Mississippi","Public/Private","Ground water","2,756","150 AUDREY'S LANE","-","FLORENCE","MS","39073","28-FEB-1979","28-JUN-2018"
"NJ0315001","FLORENCE TWP W DEPT","New Jersey","Local government","Ground water","11,214","711 BROAD ST","-","FLORENCE","NJ","08518","01-MAR-1980","21-JUN-2018"
"MS0610040","SW RANKIN WATER ASSOCIATION #2","Mississippi","Public/Private","Ground water","2,666","219 WARD RD","-","FLORENCE","MS","39073","28-FEB-1979","28-JUN-2018"
"MS0610081","CENTRAL RANKIN WATER ASSN","Mississippi","Public/Private","Ground water","2,613","107 AIRLIE AVE","-","FLORENCE","MS","39073","07-JAN-1981","28-JUN-2018"
"MS0610024","SOUTHERN RANKIN W/A #2 PLAIN","Mississippi","Public/Private","Ground water","3,223","2038 HWY 49 SOUTH","-","FLORENCE","MS","39073","28-FEB-1979","28-JUN-2018"
"KY0080135","FLORENCE WATER & SEWER","Kentucky","Local government","Surface water purchased","29,351","8100 EWING BLVD","-","FLORENCE","KY","41042","10-FEB-1979","16-MAY-2018"
"AZ0411017","FLORENCE WATER COMPANY","Arizona","Local government","Ground water","14,880","-","23705 N CHAPS DR","FLORENCE","AZ","85132","05-OCT-1979","07-JUN-2018"
"AL0001423","GREENHILL WATER & FIRE PRO AUTHORITY","Alabama","Local government","Surface water purchased","8,013","-","35496 COUNTY ROAD 8","FLORENCE","AL","35634","05-MAR-1980","11-MAY-2018"
"CO0122500","FLORENCE CITY OF","Colorado","Local government","Surface water","7,495","600 W 3RD ST","-","FLORENCE","CO","81226","20-MAR-1979","15-MAY-2018"
"MS0610009","TOWN OF FLORENCE","Mississippi","Local government","Ground water","5,491","P O BOX 187","-","FLORENCE","MS","39073","28-FEB-1979","28-JUN-2018"
"AZ0411066","ADOC FLORENCE ASP","Arizona","State government","Ground water","5,052","-","PO BOX 1985","FLORENCE","AZ","85132","05-OCT-1979","07-JUN-2018"
"AL0000777","CHISHOLM HEIGHTS WATER & F P AUTHORITY","Alabama","Local government","Surface water purchased","4,302","-","27397 COUNTY ROAD 8","FLORENCE","AL","35630","05-MAR-1980","11-MAY-2018"
